바이오로그디바이스,208710,전자부품 제조업,모바일용 카메라모듈 부품외,2014.12.24,12월,김정욱,http://www.biologdevice.com,경기도
서전기전,189860,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","수배전반, 전력기기, 전기공사",2014.12.24,12월,이상권,http://www.sjem.co.kr,경기도
아스트,67390,"항공기,우주선 및 부품 제조업",항공기용 부품 제조 및 동체 조립,2014.12.24,12월,김희원,http://www.astk.co.kr,경상남도
오킨스전자,80580,전자부품 제조업,반도체 검사용 소켓,2014.12.24,12월,전진국,http://www.okins.co.kr,경기도
지란지교시큐리티,208350,소프트웨어 개발 및 공급업,보안 소프트웨어,2014.12.24,12월,"윤두식,조원희(각자대표)",http://www.jiransecurity.com,경기도
NEW,160550,"영화, 비디오물, 방송프로그램 제작 및 배급업",영화 투자 및 배급,2014.12.23,12월,김우택,http://www.its-new.co.kr,서울특별시
아이티센,124500,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",시스템통합 및 IT서비스,2014.12.23,12월,"박정재, 강승우(각자대표)",http://www.itcen.co.kr,서울특별시
녹십자엠에스,142280,의료용품 및 기타 의약 관련제품 제조업,"혈액백, 진단시약, 혈액투석액",2014.12.17,12월,사공영희,http://www.greencrossms.com,경기도
디티앤씨,187220,기타 과학기술 서비스업,전기전자규격 인증서비스,2014.12.17,12월,"정업준, 남기혁 (공동 대표이사)",http://www.dtnc.co.kr,경기도
셀바스헬스케어,208370,의료용 기기 제조업,"체성분측정기, 혈압계, 점자정보단말기",2014.12.17,12월,유병탁,http://www.selvashealthcare.com,대전광역시
정다운,208140,"도축, 육류 가공 및 저장 처리업","통오리,정육,오리털,훈연육",2014.12.17,12월,이지훈,http://jungdawn.co.kr,전라남도
하이로닉,149980,의료용 기기 제조업,피부미용 의료기기,2014.12.17,12월,"임근영, 이상원",http://www.hironic.com,경기도
랩지노믹스,84650,자연과학 및 공학 연구개발업,체외진단 서비스 및 제품,2014.12.16,12월,"김정주, 이종훈(공동대표)",http://www.labgenomics.co.kr,경기도
에이디테크놀로지,200710,반도체 제조업,주문형 반도체,2014.12.16,12월,"김준석, 박준규 (각자 대표이사)",http://www.adtek.co.kr,경기도
비씨월드제약,200780,의약품 제조업,"마취통증약, 순환계약, 항생제, 기타처방약",2014.12.15,12월,홍성한,http://www.bcwp.co.kr,경기도
미스터블루,207760,기타 정보 서비스업,"온라인 만화 콘텐츠 서비스 및 제공, 만화 출판",2014.12.12,12월,조승진,http://www.mrbluecorp.com/,서울특별시
알테오젠,196170,자연과학 및 공학 연구개발업,바이오시밀러 및 바이오베터,2014.12.12,12월,박순재,http://www.alteogen.com,대전광역시
베노티앤알,206400,실내건축 및 건축마무리 공사업,"웹게임, 모바일게임",2014.12.10,12월,정집훈,http://www.benotnr.com,서울특별시
대창스틸,140520,1차 철강 제조업,"냉연강판, 이중바닥재",2014.12.5,12월,"문창복, 문경석",http://www.dcsteel.com,인천광역시
에프엔씨엔터,173940,창작 및 예술관련 서비스업,"콘서트, 음반/음원",2014.12.4,12월,"한성호, 김유식",http://www.fncent.com,서울특별시
휴마시스,205470,의료용품 및 기타 의약 관련제품 제조업,체외진단키트,2014.12.1,12월,김성곤,http://www.humasis.com,경기도
텔콘RF제약,200230,통신 및 방송 장비 제조업,"RF 통신부품(케이블 어셈블리, 커넥터 등)",2014.11.24,12월,김지훈,http://www.telcon.co.kr,경기도
지엘팜텍,204840,자연과학 및 공학 연구개발업,의약품 연구개발업,2014.11.20,12월,왕훈식,http://www.glpt.co.kr,경기도
글로벌텍스프리,204620,금융 지원 서비스업,환급창구운영사업,2014.11.19,12월,강진원,http://global-taxfree.com,서울특별시
디에이테크놀로지,196490,특수 목적용 기계 제조업,2차전지설비,2014.11.19,12월,"이종욱, 이상화",http://www.dat21.co.kr,경기도
액션스퀘어,205500,소프트웨어 개발 및 공급업,모바일게임,2014.11.12,12월,김연준,http://www.action2quare.com,서울특별시
엑셈,205100,소프트웨어 개발 및 공급업,"DB, E2E 성능관리 SW",2014.11.7,12월,"조종암, 고평석(각자대표)",http://www.ex-em.com,서울특별시
테고사이언스,191420,기초 의약물질 및 생물학적 제제 제조업,피부세포치료제,2014.11.6,12월,전세화,http://www.tegoscience.com,서울특별시
슈피겐코리아,192440,그외 기타 제품 제조업,"핸드폰 케이스, 액정보호필름",2014.11.5,12월,김대영,http://www.spigenkorea.co.kr/,서울특별시
영우디에스피,143540,특수 목적용 기계 제조업,OLED/LCD 디스플레이 검사장비,2014.10.29,12월,박금성,http://www.ywdsp.com,충청남도
드림시큐리티,203650,소프트웨어 개발 및 공급업,정보보안솔루션,2014.10.13,12월,"범진규, 문진일",http://www.dreamsecurity.com,서울특별시
메디아나,41920,의료용 기기 제조업,"환자감시장치, 자동심장 제세동기(AED)",2014.10.7,12월,곽민철,http://www.mediana.co.kr,강원특별자치도
데브시스터즈,194480,소프트웨어 개발 및 공급업,모바일 게임,2014.10.6,12월,"이지훈, 김종흔",http://www.devsisters.com,서울특별시
스피어파워,203690,"펄프, 종이 및 판지 제조업",화장품,2014.9.30,12월,"이재현, 최광수(각자대표이사)",http://www.spherepower.co.kr,서울특별시
휴림네트웍스,192410,통신 및 방송 장비 제조업,"지능형서비스로봇, 기지국안테나, 여행",2014.8.14,12월,김봉관,http://www.hyulimnetworks.com/,서울특별시
고려시멘트,198440,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트, 레미콘",2014.8.13,12월,구희택,http://koreacement.co.kr,전라남도
신화콘텍,187270,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","커넥터(정보통신기기용, 디스플레이용, HDD용 등)",2014.8.8,12월,이정진,http://www.sh-ct.co.kr,경기도
파버나인,177830,전자부품 제조업,"알루미늄 소재 TV 외관재(프레임, 스탠드)",2014.8.4,12월,이제훈,http://www.pavonine.net,인천광역시
덕신하우징,90410,"구조용 금속제품, 탱크 및 증기발생기 제조업",일체형 데크플레이트 등,2014.8.1,12월,최영복,http://www.duckshin.com,충청남도
창해에탄올,4650,알코올음료 제조업,"주정(발효주정, 정제주정) 등",2014.7.30,12월,"임성우, 이연희",http://www.chethanol.com,전북특별자치도
윈하이텍,192390,"구조용 금속제품, 탱크 및 증기발생기 제조업",데크 플레이트(건설용거푸집),2014.7.25,12월,"송자은, 박성태(각자대표)",http://www.winhitech.co.kr,충청북도
아진엑스텍,59120,반도체 제조업,"전자집적회로, 모션제어칩",2014.7.24,12월,김창호,http://www.ajinextek.com,대구광역시
콜마비앤에이치,200130,기초 의약물질 및 생물학적 제제 제조업,건강기능식품,2014.7.23,12월,윤여원,http://www.kolmarbnh.co.kr,세종특별자치시
트루윈,105550,전자부품 제조업,"자동차용 센서(APS, TPS, IAPS, SLS)",2014.7.11,12월,"남용현, 박찬영(각자 대표이사)",http://www.truwin.co.kr,대전광역시
코아시아씨엠,196450,사진장비 및 광학기기 제조업,휴대폰용카메라렌즈모듈제조,2014.6.2,12월,김태섭(단독 대표),http://www.coasiaoptics.com,경기도
캐스텍코리아,71850,자동차 신품 부품 제조업,자동차용 터보차저 부품,2014.5.27,12월,윤상원,http://www.castec.co.kr,부산광역시
나노,187790,기초 화학물질 제조업,SCR촉매,2014.5.8,12월,신동우,http://nanoin.com,경상북도
케이사인,192250,소프트웨어 개발 및 공급업,,2014.4.28,12월,최승락,,경기도
오이솔루션,138080,통신 및 방송 장비 제조업,광트랜시버,2014.2.27,12월,박용관,http://www.oesolution.com,광주광역시
한국정보인증,53300,소프트웨어 개발 및 공급업,"공인인증서, PKI솔루션 등",2014.2.4,12월,김상준,http://www.signgate.com,경기도
다산솔루에타,154040,전자부품 제조업,전자파 차폐소재,2013.12.27,12월,양삼주,http://www.solueta.com,경기도
현대이지웰,90850,소프트웨어 개발 및 공급업,선택적복리후생서비스,2013.12.27,12월,장영순,http://www.hyundaiezwel.com,서울특별시
SGA솔루션즈,184230,소프트웨어 개발 및 공급업,보안솔루션,2013.12.20,12월,최영철,http://sgasol.kr,서울특별시
기가레인,49080,특수 목적용 기계 제조업,RF통신부품 및 반도체 장비,2013.12.19,12월,김현제,http://www.gigalane.com,경기도
인트로메딕,150840,의료용 기기 제조업,"캡슐내시경, 일회용 연성내시경",2013.12.19,12월,조용석,http://www.intromedic.co.kr,서울특별시
알티캐스트,85810,소프트웨어 개발 및 공급업,"디지털 방송용 소프트웨어(셋톱박스용 미들웨어 등), CAS(수신제한시스템)",2013.12.6,12월,서정규,http://www.alticast.co.kr,서울특별시
현대공업,170030,자동차 신품 부품 제조업,"시트패드, 암레스트, 헤드레스트",2013.12.4,12월,"강현석, 백상열",http://www.hdi21.co.kr,울산광역시
엔브이에이치코리아,67570,자동차 신품 부품 제조업,"헤드라이너, NVH부품",2013.12.3,12월,"구자겸, 이규양(각자대표)",http://www.nvhkorea.com,울산광역시
탑코미디어,134580,통신 및 방송 장비 제조업,셋톱박스,2013.11.26,12월,유정석,http://www.topcomedia.co.kr,서울특별시
큐브엔터,182360,오디오물 출판 및 원판 녹음업,"음반음원, 콘서트, 아티스트매니지먼트",2013.11.21,12월,"강승곤, 안우형, 정철(공동대표)",http://www.cubeent.co.kr,서울특별시
라이온켐텍,171120,기타 화학제품 제조업,"합성왁스, 인조대리석",2013.11.19,12월,"박희원, 박서영",http://www.lctkorea.com,대전광역시
램테크놀러지,171010,기초 화학물질 제조업,"반도체 식각액, 박리액, 세정액 등",2013.11.18,12월,길준봉,http://www.ramtech.co.kr,경기도
THE MIDONG,161570,영상 및 음향기기 제조업,"차량용 블랙박스, 차량운행보조시스템",2013.11.13,12월,후성양(HU SHENGYANG),http://www.the-midong.com,서울특별시
협진,138360,특수 목적용 기계 제조업,기계제조,2013.11.8,12월,김종서,http://www.hjfm.co.kr/,경기도
해성옵틱스,76610,사진장비 및 광학기기 제조업,휴대폰용 렌즈모듈 및 카메라모듈,2013.11.6,12월,조 철,http://www.hso.co.kr,경기도
내츄럴엔도텍,168330,자연과학 및 공학 연구개발업,"백수오 여성호르몬제, 백수오등복합추출물(원료)",2013.10.31,12월,김희도,http://www.naturalendo.com,경기도
두산테스나,131970,"그외 기타 전문, 과학 및 기술 서비스업",반도체 테스트,2013.10.22,12월,"김도원, 김윤건",http://www.tesna.co.kr,경기도
파수,150900,소프트웨어 개발 및 공급업,기업용 문서보안 솔루션,2013.10.18,12월,조규곤,http://www.fasoo.com,서울특별시
엘티씨,170920,기초 화학물질 제조업,FPD(LCD/OLED) 및 반도체용 박리액,2013.10.8,12월,최호성,http://www.l-tech.co.kr,경기도
지엔씨에너지,119850,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","비상발전기, 소형열병합발전설비, 바이오가스발전설비",2013.10.2,12월,안병철,http://www.gncenergy.co.kr,서울특별시
아미코젠,92040,기타 식품 제조업,제약용 특수효소 및 효소기반 바이오신소재,2013.9.12,12월,표쩌,http://www.amicogen.com,경상남도
GH신소재,130500,기타 섬유제품 제조업,"자동차용 부직포, 폴리우레탄 폼",2013.8.2,12월,우희구,http://www.ghglobal.co.kr,경상북도
파이오링크,170790,통신 및 방송 장비 제조업,"ADC(서버부하 분산장치), 보안스위치, 웹방화벽",2013.8.1,12월,조영철,http://www.piolink.com,서울특별시
KG ETS,151860,기타 화학제품 제조업,"집단에너지(스팀), 산화동, 폐기물 소각",2013.7.24,12월,엄기민,http://www.kgets.co.kr,경기도
나스미디어,89600,광고업,광고매체 판매,2013.7.17,12월,박평권,http://www.nasmedia.co.kr,서울특별시
엑세스바이오,950130,의료용품 및 기타 의약 관련제품 제조업,"말라리아 진단키트(RDT), HIV 진단키트(RDT)",2013.5.30,12월,최영호,http://www.accessbio.net,미국
레고켐바이오,141080,자연과학 및 공학 연구개발업,신약후보물질 발굴을 통한 License-Out,2013.5.10,12월,김용주,http://www.legochembio.com,대전광역시
윈팩,97800,반도체 제조업,반도체 패키징 및 테스트,2013.3.7,12월,"최원, 신동호(각자대표이사)",http://www.winpac.co.kr,경기도
코렌텍,104540,의료용 기기 제조업,"인공고관절, 인공슬관절 등",2013.3.5,12월,강석희,http://www.corentec.com,충청남도
제로투세븐,159580,생활용품 도매업,유아동복 및 용품,2013.2.19,12월,박영욱,http://www.0to7.com,서울특별시
한솔아이원스,114810,특수 목적용 기계 제조업,"반도체 장비 부품 제조 및 세정, LCD 장비 부품 제조",2013.2.7,12월,박인래,http://www.iones.co.kr,경기도
우리이앤엘,153490,반도체 제조업,LED 패키지,2013.2.5,12월,차기현,http://www.wooreeenl.co.kr,경기도
아이센스,99190,의료용 기기 제조업,"혈당측정스트립, 혈당측정기기 등",2013.1.30,12월,"차근식, 남학현(각자 대표이사)",http://www.i-sens.com,서울특별시
스킨앤스킨,159910,기타 화학제품 제조업,"화장품제조,마스크",2012.12.27,12월,권영원,http://www.skinnskin.co.kr,경기도
SBI핀테크솔루션즈,950110,소프트웨어 개발 및 공급업,전자결제대행 및 핀테크 비스,2012.12.17,03월,카네코 유이치,http://https://www.sbi-finsol.co.jp/kr/,일본
우리로,46970,기타 전문 도매업,"광분배기(웨이퍼, 칩, 모듈), 광다이오드",2012.11.27,12월,박세철,http://www.wooriro.com,광주광역시
디젠스,113810,자동차 신품 부품 제조업,자동차용 소음기(머플러),2012.11.22,12월,이석우,http://www.dgenx.com,경기도
와이엠씨,155650,전자부품 제조업,"FPD 패널용 Target, Backing Plate 등",2012.11.15,12월,이윤용,http://www.ymc-inc.com,충청남도
아바텍,149950,전자부품 제조업,"Glass Slimming & ITO코팅 제품, PDP필터",2012.11.6,12월,박명섭,http://www.avatec.co.kr,대구광역시
코이즈,121850,플라스틱제품 제조업,"보호필름, 도광판, 백코팅",2012.9.27,12월,조재형,http://www.koyj.co.kr,충청북도
SBW생명과학,151910,전자부품 제조업,"Blue Filter, IR Filter, Camera Module",2012.8.2,12월,홍진의,http://www.nanosm.com,경기도
네이블커뮤니케이션즈,153460,소프트웨어 개발 및 공급업,"유무선융합 인프라, 클라이언트 및 All-IP 통신보안",2012.7.19,12월,"양건열, 조종화",http://www.nablecomm.com,서울특별시
노블엠앤비,106520,사진장비 및 광학기기 제조업,차량용 카메라렌즈 및 프로젝션광학모듈렌즈,2012.7.13,12월,김기태 대표이사,http://www.noblemnb.co.kr,경기도
피엔티,137400,특수 목적용 기계 제조업,2차전지 및 전자소재용 Roll-to-Roll 장비,2012.7.6,12월,김준섭,http://www.epnt.co.kr,경상북도
비아트론,141000,특수 목적용 기계 제조업,AMOLED 등 제조장비,2012.5.4,12월,김 형 준,http://www.viatrontech.com,경기도
빛샘전자,72950,전자부품 제조업,"전광판용 LED 모듈, LED 전광판, 광접속함체",2012.3.21,12월,"강만준, 강명구 (각자대표)",http://www.vissem.com,경기도
사람인,143240,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","온라인 채용광고(취업포털), 인재파견, 취업지원 등",2012.2.21,12월,김용환,http://www.saramin.co.kr,서울특별시
제룡산업,147830,"구조용 금속제품, 탱크 및 증기발생기 제조업",송배전 금구류 및 합성수지 제품,2012.2.13,12월,박종태,http://www.cheryong.co.kr,서울특별시
남화토건,91590,건물 건설업,"건축공사, 토목공사",2012.1.31,12월,최재훈(단독 대표이사),http://www.namhwaconst.co.kr,전라남도
메지온,140410,자연과학 및 공학 연구개발업,"발기부전증치료제, 전립선비대증치료제",2012.1.20,12월,박동현,,서울특별시
원익머트리얼즈,104830,기초 화학물질 제조업,"저메인가스,디실란,아산화질소,암모니아 등",2011.12.28,12월,한정욱,http://wimco.co.kr,충청북도
디엔에이링크,127120,자연과학 및 공학 연구개발업,"유전체분석(EGIS), 개인유전체분석(DNAGPS)",2011.12.26,12월,"이종은,심철구 각자대표이사",http://www.dnalink.com,서울특별시
나이스디앤비,130580,기타 사업지원 서비스업,기업신용조사 보고서,2011.12.22,12월,강용구,http://www.nicednb.com,서울특별시
시큐브,131090,소프트웨어 개발 및 공급업,"시스템보안관리솔루션, 정보유출방지솔루션",2011.12.21,12월,김명배,http://www.secuve.com,서울특별시
서암기계공업,100660,일반 목적용 기계 제조업,"공작기계부품(정밀기어,척),산업기계 제조부동산 임대",2011.12.19,12월,"권영호, 권형록 (각자 대표이사)",http://smiltd.co.kr,광주광역시
씨유메디칼,115480,의료용 기기 제조업,심장제세동기,2011.12.15,12월,김형수,http://www.cu911.com,강원특별자치도
키네마스터,139670,소프트웨어 개발 및 공급업,"NexMFW, NexPlayer EMB",2011.12.2,12월,"홍기태, 송광은(공동대표)",http://www.kinemastercorp.com,서울특별시
비덴트,121800,통신 및 방송 장비 제조업,방송용 LCD모니터,2011.12.1,12월,임정근,http://www.vidente.co.kr,서울특별시
신진에스엠,138070,기타 금속 가공제품 제조업,표준 플레이트,2011.11.28,12월,"김은식, 김은주(각자대표)",http://www.sinjin-sm.co.kr,전북특별자치도
이엠넷,123570,광고업,온라인 검색광고 대행,2011.11.25,12월,김영원,http://www.emnet.co.kr,서울특별시
와이지엔터테인먼트,122870,오디오물 출판 및 원판 녹음업,"음악 및 기타 오디오물 출판, 신인 아티스트 육성 및 매니지먼트",2011.11.23,12월,"양민석, 황보경",http://www.ygfamily.com,서울특별시
스마트솔루션즈,136510,특수 목적용 기계 제조업,"EV Z(전기차), EGIS(유리기판 검사장비), Smart-EPD 및 Smart-HMS(플라즈마 검사장비)",2011.11.18,12월,김광배,http://www.semisysco.com,경기도
에이티세미콘,89530,"그외 기타 전문, 과학 및 기술 서비스업",반도체 테스트,2011.11.11,12월,김소정,http://www.atsemi.com,경기도
테크윙,89030,특수 목적용 기계 제조업,"반도체테스트핸들러,C.O.K(Change Over Kit)",2011.11.10,12월,"나윤성, 장 남 각자대표",http://techwing.co.kr,경기도
씨큐브,101240,기초 화학물질 제조업,진주광택안료,2011.11.8,12월,임광수,http://www.cqv.co.kr,충청북도
에스엠코어,7820,일반 목적용 기계 제조업,"자동화물류서비스, 자동화공정설비",2011.11.8,12월,최영상,http://www.smck.com,서울특별시
씨엔플러스,115530,전자부품 제조업,커넥터,2011.11.2,12월,정상옥,http://www.icnplus.com,경기도
로보스타,90360,특수 목적용 기계 제조업,"제조용 로봇, FPD 장비, IT부품 제조장비",2011.10.17,12월,이병서,http://robostar.co.kr,경기도
대한과학,131220,기계장비 및 관련 물품 도매업,"의료, 정밀 및 연구실험기기 제조 및 유통",2011.10.11,12월,서현정,http://www.daihansci.co.kr,강원특별자치도
아이디스,143160,통신 및 방송 장비 제조업,"영상보안장치(DVR,NVR,IP-Camera 등)",2011.9.26,12월,김영달,http://www.idisglobal.com,대전광역시
제이씨케미칼,137950,기타 화학제품 제조업,"바이오디젤, 바이오중유 등",2011.8.8,12월,"이종응, 이윤희(공동대표이사)",http://www.jcchemical.co.kr,울산광역시
아이씨디,40910,특수 목적용 기계 제조업,"건식세정기,LCD,반도체 장비,광정보통신 부품,장비 제조,연구개발,용역 서비스,수출입",2011.8.5,12월,이승호,http://www.icd.co.kr,경기도
제닉,123330,기타 화학제품 제조업,"하이드로겔 마스크 팩, 기타화장품",2011.8.3,12월,허남,http://genic21.com,경기도
BF랩스,139050,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","용역서비스(ITS,BIS,ATMS,BRT)",2011.7.29,12월,진형일,,경기도
상아프론테크,89980,플라스틱제품 제조업,"LCD부품,사무기기부품,PCB부품,2차전지부품",2011.7.21,12월,"이상원, 이상열(각자 대표이사)",http://www.sftc.co.kr,인천광역시
나이벡,138610,의료용품 및 기타 의약 관련제품 제조업,"치아미백제,치과용 골이식재",2011.7.13,12월,정종평,,충청북도
옵티시스,109080,통신 및 방송 장비 제조업,광링크 모듈 등,2011.7.12,12월,신현국,http://www.opticis.com,경기도
대양전기공업,108380,선박 및 보트 건조업,"해상용 조명등기구, (함정용)전자시스템, 배전반류 등",2011.7.8,12월,서영우,http://daeyang.co.kr,부산광역시
서연탑메탈,19770,특수 목적용 기계 제조업,자동차금형.건설중장비 부품,2011.6.24,12월,최원재,http://www.seoyontop.com,인천광역시
넥스트아이,137940,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","LCD 편광필름 검사장비, BLU 검사장비 등",2011.6.14,12월,진광(Chen Guang),,경기도
티엔엔터테인먼트,131100,"영화, 비디오물, 방송프로그램 제작 및 배급업","연예인 매니지먼트, 계육, 식음료",2011.6.14,12월,김세연(단독대표),http://chorokbaemenm.com,서울특별시
KX,122450,텔레비전 방송업,방송채널사업 및 방송송출서비스,2011.5.25,12월,"한찬수, 이강봉(각자 대표이사)",http://www.kxgroup.co.kr,서울특별시
골프존뉴딘홀딩스,121440,상품 중개업,골프시뮬레이터,2011.5.20,12월,최덕형,http://company.golfzon.com,서울특별시
윈스,136540,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","네크워크보안장비(IPS, 안티 DDoS)",2011.5.2,12월,김보연,http://www.wins21.co.kr,경기도
하림,136480,"도축, 육류 가공 및 저장 처리업","육계, 육계가공식품",2011.5.2,12월,"김홍국, 정호석(각자대표)",,전북특별자치도
이퓨쳐,134060,"서적, 잡지 및 기타 인쇄물 출판업",Smart Phonics 등(외국어 어학교재),2011.4.27,12월,이기현,,서울특별시
티케이케미칼,104480,화학섬유 제조업,"수지, 폴리에스터, 스판덱스",2011.4.26,12월,이동수,http://www.tkchemi.co.kr,대구광역시
부스타,8470,"구조용 금속제품, 탱크 및 증기발생기 제조업","관류보일러,진공온수보일러,무압온수보일러,난방기 제조,판매",2011.2.23,12월,유승협,http://www.booster.co.kr,충청북도
나노신소재,121600,기타 화학제품 제조업,"인듐계 산화물 TCO Target, 반도체 CMP Slurry 등",2011.2.9,12월,박장우,http://anapro.com,세종특별자치시
케이아이엔엑스,93320,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",인터넷연동서비스 등,2011.2.8,12월,김지욱,http://www.kinx.net,서울특별시
티피씨글로벌,130740,자동차 신품 부품 제조업,"정밀인발강관, 정밀강관, Water pipe, Filler Neck 등",2011.2.8,12월,이정훈,,경상북도
LB세미콘,61970,반도체 제조업,"골드범핑, 솔더범핑 등",2011.1.31,12월,김남석,http://www.lbsemicon.com,경기도
딜리,131180,컴퓨터 및 주변장치 제조업,디지털 UV 프린터,2011.1.31,12월,최근수,,경기도
제이엔케이히터,126880,일반 목적용 기계 제조업,"산업용가열로, 수소충전소",2011.1.31,12월,김방희,http://www.jnkheaters.co.kr,서울특별시
블루콤,33560,영상 및 음향기기 제조업,블루투스헤드셋,2011.1.26,12월,김종규,http://www.bluec.co.kr,인천광역시
인트론바이오,48530,기초 의약물질 및 생물학적 제제 제조업,"바이오 신약, 분자진단제품, 동물용항생제대체재",2011.1.26,12월,"윤성준, 윤경원(각자대표)",http://www.intron.co.kr/,경기도
커넥트웨이브,119860,소프트웨어 개발 및 공급업,"인터넷쇼핑몰 가격비교서비스, 온라인광고",2011.1.24,12월,"이건수, 김상혁, 정재웅",http://www.danawa.com,서울특별시
알서포트,131370,소프트웨어 개발 및 공급업,"원격지원,제어 솔루션",2011.1.5,12월,서형수,http://www.rsupport.com,서울특별시
인텍플러스,64290,특수 목적용 기계 제조업,"LED 외관검사장비, 반도체 외관검사장비, 태양전지 외관검사장비등",2011.1.5,12월,이상윤,http://www.intekplus.com,대전광역시
티에스이,131290,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","Probe Card, Test Interface Board, LED Test Equipment",2011.1.5,12월,"김철호, 오창수",http://www.tse21.com,충청남도
이브이첨단소재,131400,전자부품 제조업,연성회로기판,2010.12.27,12월,최동락,http://www.actfpc.com,대구광역시
대정화금,120240,기초 화학물질 제조업,"시약, 원료의약품",2010.12.20,12월,송영준,http://www.daejung.kr,경기도
피제이메탈,128660,1차 비철금속 제조업,"탈산제, 조재제",2010.12.13,12월,최춘근,,서울특별시
옵투스제약,131030,의약품 제조업,티어린프리점안액,2010.12.3,12월,박은영,http://www.optuspharm.com,충청북도
에이루트,96690,컴퓨터 및 주변장치 제조업,"POS프린터, Mobile프린터, Label프린터",2010.12.1,12월,서문동군,http://www.aroot.co.kr,경기도
티비씨,33830,텔레비전 방송업,"텔레비젼 방송,문화서비스,광고/출판,음반 제작,도매",2010.11.29,12월,박석현,http://www.tbc.co.kr,대구광역시
시그네틱스,33170,반도체 제조업,반도체 패키징,2010.11.26,12월,백동원,http://www.signetics.com,경기도
한국전자인증,41460,소프트웨어 개발 및 공급업,"개인용이메일 보안,인증업무,전자상거래관련 인증서비스/기업용 인증솔루션 제공",2010.11.19,12월,신홍식,http://www.crosscert.com,서울특별시
BGF에코머티리얼즈,126600,합성고무 및 플라스틱 물질 제조업,엔지니어링 플라스틱 칩,2010.11.12,12월,홍정혁,http://www.bgfecomaterials.com,경기도
디케이락,105740,일반 목적용 기계 제조업,계장용 피팅 및 밸브,2010.11.12,12월,노은식,http://ddd.dklok.com,경상남도
위메이드플레이,123420,소프트웨어 개발 및 공급업,모바일게임,2010.11.10,12월,이호대,http://corp.wemadeplay.com,경기도
KH 전자,111870,영상 및 음향기기 제조업,"이어폰,헤드폰,키패드",2010.11.5,12월,배보성,http://www.esambon.com,경기도
아나패스,123860,반도체 제조업,Timing Controller(TCON),2010.11.5,12월,이경호,http://www.anapass.com,서울특별시
KNN,58400,텔레비전 방송업,방송프로그램 제작 및 송출,2010.11.3,12월,이오상,http://www.knn.co.kr,부산광역시
누리플랜,69140,"구조용 금속제품, 탱크 및 증기발생기 제조업","경관조명, 경관시설",2010.10.26,12월,이형기,http://www.nuriplan.com,경기도
아이텍,119830,"그외 기타 전문, 과학 및 기술 서비스업",비메모리 반도체 테스트,2010.10.26,12월,이장혁,http://www.iteksemi.com,경기도
인화정공,101930,선박 및 보트 건조업,선박엔진부품,2010.10.22,12월,이인,http://www.ihpre.co.kr,경상남도
셀피글로벌,68940,전자부품 제조업,신용카드 및 전자화폐 등,2010.10.19,12월,유기종,http://www.cardnsoft.com,대구광역시
한일진공,123840,특수 목적용 기계 제조업,진공장비,2010.10.5,12월,"이청균, 이종진 (각자대표)",http://www.vacuum-coater.com,인천광역시
알파홀딩스,117670,반도체 제조업,시스템 반도체 개발,2010.9.17,12월,"김종인, 최진규",http://www.alpha-holdings.co.kr,경기도
포메탈,119500,기타 금속 가공제품 제조업,"자동차,풍력,방위산업,산업기계,농기계등의 단조부품",2010.9.17,12월,오호석,http://www.formetal.co.kr,충청남도
다원시스,68240,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","핵융합 전원장치, 플라즈마 전원장치, 태양광 CVD 전원장치, 산업용 특수정류기",2010.9.14,12월,박선순,http://www.dawonsys.com,경기도
씨젠,96530,의료용품 및 기타 의약 관련제품 제조업,"호흡기성 병원체 검사제품, 성감염증원인균 검사제품",2010.9.10,12월,천종윤,http://www.seegene.co.kr,서울특별시
와이솔,122990,전자부품 제조업,"SAW Filter, Wafer Chip, Duplexer",2010.9.10,12월,김지호,http://www.wisol.co.kr,경기도
하이비젼시스템,126700,사진장비 및 광학기기 제조업,카메라모듈 제조검사용 장비,2010.9.10,12월,최 두 원,http://www.hyvision.co.kr,경기도
화신정공,126640,자동차 신품 부품 제조업,자동차부품,2010.8.31,12월,정 서 진,http://hsp.hwashin.co.kr,경상북도
코리아에프티,123410,자동차 신품 부품 제조업,"캐니스터,플라스틱필러넥,의장부품",2010.8.27,12월,"오원석, 김재산(각자 대표이사)",http://www.kftec.com,경기도
엠에스오토텍,123040,자동차 신품 부품 제조업,자동차 차체 부품,2010.8.6,12월,김범준,http://ms-global.com,경상북도
이글루,67920,기타 정보 서비스업,"통합보안관리솔루션, 보안관제서비스",2010.8.4,12월,이득춘,http://igloo.co.kr,서울특별시
